user_id,avg_memory,wall_clock,system_time,blanks,compiler_version,language,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
cen5bin,0,0.00,0.00,3,-,C++,52,0,0,0,0,0,10,0,0,9528,-,-,2196,0.00
cgangee,0,0.00,0.00,9,-,C++,57,0,0,0,0,0,0,0,0,20760,-,-,2604,0.00
ch41rmn,0,0.01,0.00,12,2.7,Python,43,8,0,0,0,0,8,0,0,1384,-,-,6752,0.00
chaemon,0,0.02,0.00,15,-,C++,98,0,0,0,0,0,19,0,0,10944,-,-,2576,0.00
chang2394,0,0.00,0.00,13,-,C++,66,0,0,0,0,0,0,0,0,28776,-,-,2628,0.00
changhai,0,0.01,0.00,4,2.7,Python,35,0,0,0,0,0,2,8,0,1559,-,-,6612,0.00
channabankapur,0,0.00,0.00,8,-,C,45,0,0,0,0,0,2,0,0,9456,-,-,1380,0.00
chaoy,0,0.17,0.00,3,-,C++,66,0,0,0,0,0,0,0,0,40016,-,-,2348,0.16
chenb,0,0.04,0.00,10,-,Java,69,0,0,0,0,1,7,64,0,1863,-,java,21656,0.03
chengyin,0,0.00,0.00,4,-,C++,34,0,0,0,0,0,6,0,0,27424,-,-,2588,0.00
chenxiaoqino,0,0.01,0.00,14,-,C++,76,0,0,0,0,0,15,0,0,14384,-,-,2692,0.00
chiguri,0,0.00,0.00,14,-,C,56,0,0,0,0,0,7,0,0,7832,-,-,1380,0.00
chiller,0,0.00,0.00,6,2.7,Python,32,8,0,0,0,0,4,0,0,1402,-,-,6728,0.00
choniong,0,3.29,0.00,11,-,C++,68,0,0,0,0,0,0,0,0,25800,-,-,2692,3.28
chultquist,0,0.08,0.00,3,-,Java,100,0,0,0,0,0,4,64,0,1992,-,-,25500,0.08
chunko,0,0.04,0.00,13,-,Java,46,0,0,0,0,1,1,64,0,2159,-,java,21380,0.03
chunqi,0,0.28,0.00,9,-,Java,74,0,0,0,0,1,0,64,0,2602,-,java,21464,0.04
clancer,0,0.04,0.00,31,-,Java,103,0,0,0,0,1,10,64,0,3858,-,java,21520,0.03
clecl3oy,0,0.05,0.00,12,-,Java,70,0,0,0,0,0,7,64,0,2293,-,-,23100,0.05
cleverzys,-,-,-,7,-,C++,84,-,1,-,-,-1,6,-,-,-,Unknown error,-,-,-
cliberty,-,-,-,11,-,C++,73,-,0,-,-,-15,0,-,-,55168,-,Timeout,-,-
clouilt,0,0.00,0.00,2,-,C++,30,0,0,0,0,0,0,0,0,10016,-,-,2584,0.00
cmonkey,-,-,-,9,-,C++,91,-,0,-,-,-15,10,-,-,10840,-,Timeout,-,-
codersrikant,0,0.04,0.00,9,-,Java,69,0,0,0,0,1,0,64,0,2759,-,java.lang.Arra,21604,0.04
coldfish,-,-,-,4,-,C++,44,-,1,-,-,-1,0,-,-,-,Unknown error,-,-,-
cookiemx,0,1.99,0.02,15,-,C++,92,0,0,0,0,0,2,0,0,64664,-,-,4940,1.92
coolwyj,0,0.00,0.00,9,-,C++,66,0,0,0,0,0,0,0,0,10248,-,-,2644,0.00
coquelicot,0,0.03,0.00,14,-,C++,31,0,0,0,0,0,0,0,0,7624,-,-,2348,0.02
cormoran,0,0.00,0.00,14,-,C++,56,0,0,0,0,0,1,0,0,23472,-,-,2592,0.00
cosminC79,0,0.00,0.00,7,-,C++,34,0,0,0,0,0,0,0,0,7984,-,-,2196,0.00
covganet,0,0.07,0.00,17,-,Java,106,0,0,0,0,0,2,72,0,2557,-,-,25416,0.05
cpu4500,0,0.05,0.02,17,2.7,Python,54,0,0,0,0,0,2,8,0,2258,-,-,21504,0.03
crazer,0,0.05,0.00,25,-,Java,115,0,0,0,0,0,0,72,0,2029,-,-,22448,0.04
crlg90,0,0.04,0.00,1,-,Java,37,0,0,0,0,0,2,64,0,1697,-,-,21452,0.04
cs1120him,0,0.00,0.00,2,-,C++,57,0,0,0,0,0,0,0,0,39752,-,-,2548,0.00
csesuman,0,0.00,0.00,24,-,C++,113,0,0,0,0,0,9,0,0,43024,-,-,2632,0.00
cseteram,0,0.00,0.00,25,-,C++,67,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1392,0.00
cshao1235,0,0.09,0.01,4,-,Java,70,0,0,0,0,0,2,72,0,2149,-,-,21504,0.03
cst1,0,0.00,0.00,9,2.7,Python,49,8,0,0,0,0,1,0,0,2920,-,-,6592,0.00
culahaba,0,0.00,0.00,24,-,C++,61,0,0,0,0,0,3,0,0,9848,-,-,2600,0.00
cyberkami,0,0.01,0.00,6,3.5,Python,29,0,0,0,0,0,5,0,0,-,-,-,7868,0.00
cycycy,0,0.00,0.00,6,-,C++,40,0,0,0,0,0,0,0,0,9936,-,-,2384,0.00
d4rkc0de,0,0.00,0.00,4,-,C++,30,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1336,0.00
dackerson,0,0.14,0.02,8,-,Java,66,0,0,0,0,0,0,64,0,1520,-,-,53540,0.12
dai1741,0,0.87,0.02,6,-,Java,56,0,0,0,0,0,4,64,0,1729,-,-,107288,0.85
daifei4321,0,0.04,0.00,2,-,Java,35,0,0,0,0,1,3,64,0,1171,-,java,21680,0.03
daiota,0,0.00,0.00,18,-,C++,51,0,0,0,0,0,6,0,0,10048,-,-,2540,0.00
dalex,0,0.04,0.00,55,-,Java,312,0,0,0,0,1,4,64,0,1614,-,jav,21564,0.04
damaru,0,0.00,0.00,6,-,C++,35,0,0,0,0,0,2,0,0,9920,-,-,2468,0.00
damnecki,0,0.04,0.00,2,-,Java,51,0,0,0,0,1,0,64,0,1829,-,jav,21956,0.04
damowang,0,0.00,0.00,0,-,C++,48,0,0,0,0,0,0,0,0,35160,-,-,2736,0.00
dancingsoul,0,0.00,0.00,7,-,C++,70,0,0,0,0,0,0,0,0,10224,-,-,2388,0.00
dans,0,0.00,0.00,20,-,C++,84,0,0,0,0,0,2,0,0,55328,-,-,2628,0.00
danzhi,0,0.00,0.00,9,-,C++,90,0,0,0,0,0,6,0,0,10352,-,-,2736,0.00
darkfury,0,0.00,0.00,8,-,C++,112,0,1,0,0,127,3,0,0,-,Unknown error,Command not found,1376,0.00
darkstallion,0,0.00,0.00,3,-,C++,53,0,0,0,0,0,1,0,0,9680,-,-,2596,0.00
darthbobr,-,-,-,5,-,C++,98,-,1,-,-,-1,2,-,-,-,No such file or directory,-,-,-
darus,0,7.55,0.00,27,3.5,Python,43,0,0,0,0,0,3,0,0,-,-,-,7920,7.55
datathief,0,0.00,0.00,12,-,C++,38,0,0,0,0,0,2,0,0,9968,-,-,2508,0.00
dbakti7,0,0.00,0.00,0,-,C,35,0,0,0,0,0,0,0,0,7912,-,-,1396,0.00
deathstar,-,-,-,21,-,C++,51,-,0,-,-,-15,0,-,-,11720,-,Timeout,-,-
debugger,-,-,-,11,-,C#,103,-,0,-,-,1,0,-,-,5120,-,: System.IO.FileNotFoundException,-,-
decltypeNULL,0,0.00,0.00,16,-,C++,56,0,0,0,0,0,5,944,0,17328,-,-,2588,0.00
deivid,0,0.04,0.00,18,-,C#,109,0,0,0,0,0,0,8,0,6144,-,-,16388,0.04
delphifirst,0,0.00,0.00,9,-,C++,46,0,0,0,0,0,0,0,0,33808,-,-,2648,0.00
delps,-,-,-,40,-,C#,144,-,1,-,-,-1,0,-,-,-,: Unexpected character `' ,-,-,-
desmond123,-,-,-,6,-,C++,82,-,0,-,-,-15,4,-,-,38160,-,Timeout,-,-
di68,0,0.02,0.00,6,-,C#,62,0,0,0,0,1,0,0,0,4096,-,: System.IndexOutOfRangeException,9972,0.01
dilemma,0,0.00,0.00,0,-,C++,131,0,0,0,0,0,0,0,0,10160,-,-,2524,0.00
dimkadimon,0,0.04,0.00,15,-,Java,51,0,0,0,0,1,4,64,0,1667,-,java.lang.Arra,21444,0.04
dinhks,0,0.00,0.00,3,-,C++,62,0,0,0,0,0,1,0,0,10240,-,-,2472,0.00
divanshu,0,0.00,0.00,28,-,C++,95,0,0,0,0,0,6,0,0,27928,-,-,2376,0.00
djibouss,0,0.04,0.01,9,-,Java,61,0,0,0,0,1,1,64,0,2403,-,java,21580,0.02
dmikhalin,0,0.00,0.00,2,2.7,Python,27,0,0,0,0,0,0,8,0,1045,-,-,6580,0.00
dn0530,0,0.00,0.00,7,-,C++,47,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1436,0.00
dohatsu,0,0.00,0.00,4,-,C++,34,0,0,0,0,0,0,0,0,37200,-,-,2412,0.00
doktoren,0,0.04,0.00,6,2.7,Python,37,8,0,0,0,0,6,0,0,2595,-,-,7044,0.04
doldom,0,0.00,0.00,2,-,C++,42,0,0,0,0,0,0,0,0,24280,-,-,2244,0.00
domeng,0,0.00,0.00,1,-,C++,34,0,0,0,0,0,1,0,0,19264,-,-,2464,0.00
dongockhanh1997,-,-,-,2,-,C++,31,-,0,-,-,134,0,-,-,20176,-,Assertion failed,-,-
doodhwala,0,0.01,0.00,8,2.7,Python,35,8,0,0,0,0,0,0,0,1278,-,-,6768,0.00
doodoo,0,0.00,0.00,17,2.7,Python,35,8,0,0,0,0,1,0,0,1245,-,-,6848,0.00
doudouille,0,0.00,0.00,13,-,C++,55,0,0,0,0,0,16,0,0,22928,-,-,2492,0.00
dragonknight,0,0.00,0.00,3,-,C++,75,0,0,0,0,139,0,0,0,29472,-,Segmentation fault,2236,0.00
dreamplay,0,0.00,0.00,31,-,C++,46,0,1,0,0,127,2,0,0,-,Unknown error,Command not found,1424,0.00
droidkid,0,0.00,0.00,7,-,C++,38,0,0,0,0,0,6,0,0,33576,-,-,2564,0.00
druidh,0,0.01,0.00,8,2.7,Python,17,8,0,0,0,0,3,0,0,946,-,-,6816,0.00
dryadh01120,0,0.00,0.00,12,-,C++,38,0,0,0,0,0,0,0,0,8960,-,-,2596,0.00
dshabes,0,0.07,0.00,5,-,C#,73,0,0,0,0,0,0,0,0,4096,-,-,12168,0.03
dutos,0,0.00,0.00,5,-,C++,132,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1388,0.00
duykhanhuet,0,0.00,0.00,4,-,C++,45,0,0,0,0,134,4,0,0,19440,-,underflow error reading the file,2648,0.00
dwahler,-,-,-,12,-,C++,84,-,0,-,-,-15,0,-,-,71920,-,Timeout,-,-
dwoolley3,0,0.04,0.00,19,-,Java,114,0,0,0,0,1,8,64,0,2126,-,jav,21432,0.03
dziadek,0,0.00,0.00,12,-,C++,54,0,0,0,0,0,0,0,0,33488,-,-,2648,0.00
dzmtr,0,0.00,0.00,1,-,C,31,0,0,0,0,0,0,0,0,7432,-,-,1432,0.00
eagletmt,-,-,-,7,-,C++,70,-,0,-,-,-15,1,-,-,43248,-,Timeout,-,-
eax255,0,0.00,0.00,0,-,C,34,0,0,0,0,0,2,0,0,7488,-,-,1364,0.00
ebd,-,-,-,8,3.5,Python,27,-,0,-,-,-15,0,-,-,1599,-,Timeout,-,-
eeee,0,0.01,0.00,2,2.7,Python,28,8,0,0,0,0,0,0,0,1062,-,-,6676,0.00
eemon,0,0.05,0.00,5,3.5,Python,30,0,0,0,0,0,2,0,0,1205,-,-,7804,0.05
eidanch,0,2.50,0.00,10,2.7,Python,36,8,0,0,0,0,0,0,0,2344,-,-,6824,2.34
ekzhang,0,0.00,0.00,5,-,C++,37,0,0,0,0,0,0,0,0,20408,-,-,2396,0.00
eldering,0,3.38,0.00,22,-,C++,85,0,0,0,0,0,3,0,0,28200,-,-,2604,3.38
elfness,0,0.00,0.00,0,-,C++,39,0,0,0,0,0,3,0,0,9840,-,-,2388,0.00
eliotball,0,1.23,0.01,4,2.7,Python,42,8,0,0,0,0,0,0,0,1882,-,-,25320,1.21
elizabet,0,0.00,0.00,6,-,C++,55,0,0,0,0,0,12,0,0,44480,-,-,2408,0.00
eminayar,0,0.00,0.00,6,-,C++,32,0,0,0,0,0,0,0,0,8664,-,-,2580,0.00
eminga,0,0.38,0.02,14,-,Java,83,0,0,0,0,0,0,64,0,2381,-,-,62404,0.41
emotionless,0,0.73,0.02,30,-,C++,118,0,0,0,0,0,15,137216,0,11976,-,-,2584,0.71
encoded,0,0.12,0.00,6,-,Java,88,0,0,0,0,0,7,72,0,2677,-,-,32504,0.12
endrjuskr,0,0.00,0.00,3,-,C++,33,0,0,0,0,0,0,0,0,15200,-,-,2680,0.00
enesoncu2,0,0.00,0.00,4,-,C++,43,0,0,0,0,0,0,0,0,34920,-,-,2468,0.00
entri,0,0.00,0.00,16,-,C++,72,0,0,0,0,0,3,0,0,18928,-,-,2876,0.00
eomole,-,-,-,7,-,Java,62,-,1,-,-,-1,3,-,-,-,Unknown error,-,-,-
eporter,0,0.06,0.00,7,-,Java,64,0,0,0,0,1,1,64,0,2409,-,jav,29032,0.06
eugenelim,0,0.00,0.00,5,-,C++,42,0,0,0,0,0,0,0,0,10920,-,-,2744,0.00
everiq,0,0.00,0.00,1,-,C++,27,0,0,0,0,0,0,0,0,18016,-,-,2616,0.00
evima,0,1.04,0.00,16,-,C++,93,0,0,0,0,0,1,0,0,16072,-,-,2624,1.01
expl0si0nn,0,0.01,0.00,7,-,C++,107,0,0,0,0,0,0,0,0,81536,-,-,2632,0.00
fLOyd,-,-,-,9,-,C++,46,-,1,-,-,-1,0,-,-,-,not declared,-,-,-
fafaFFT,0,0.00,0.00,21,-,C++,107,0,0,0,0,0,5,0,0,54824,-,-,2376,0.00
fahimzubayer18,0,0.00,0.00,20,-,C++,89,0,0,0,0,0,8,0,0,26736,-,-,2624,0.00
failturtle,0,8.88,0.11,4,-,C++,55,0,0,0,0,0,1,0,0,29056,-,-,130396,8.77
fanKarpaty,0,0.08,0.00,9,-,Java,59,0,0,0,0,0,2,72,0,1843,-,-,24932,0.07
fanpu,0,0.97,0.02,8,-,C++,40,0,0,0,0,0,1,137504,0,36088,-,-,2492,0.94
firemansam,0,1.28,0.02,0,-,C++,48,0,0,0,0,0,0,0,0,43152,-,-,124828,1.25
firmsnail,0,0.03,0.00,0,-,C++,136,0,0,0,0,0,0,944,0,29872,-,-,2708,0.03
fishtoby,0,4.61,3.18,0,-,C++,49,0,0,0,0,0,7,153640,0,10864,-,-,2612,1.41
flamme,0,0.00,0.00,8,-,C++,44,0,0,0,0,0,70,0,0,10048,-,-,2388,0.00
flare,0,0.24,0.00,4,2.7,Python,42,8,0,0,0,0,7,0,0,1504,-,-,6760,0.22
flexwang,0,0.89,0.00,2,-,C++,44,0,0,0,0,0,0,0,0,10056,-,-,2672,0.88
floreina,0,0.00,0.00,4,-,C++,48,0,0,0,0,0,0,0,0,24992,-,-,2384,0.00
floriangagnadre,0,0.00,0.00,5,2.7,Python,48,8,0,0,0,0,10,0,0,2659,-,-,6760,0.00
foolifish07,0,0.22,0.00,7,-,C++,56,0,0,0,0,0,0,0,0,11168,-,-,2700,0.19
fqbright,-,-,-,19,-,C++,61,-,1,-,-,-1,7,-,-,-,No such file or directory,-,-,-
franekbbb,0,0.00,0.00,0,-,C++,30,0,0,0,0,0,3,0,0,36720,-,-,2720,0.00
freevoid,0,0.01,0.00,17,2.7,Python,52,8,0,0,0,0,0,0,0,1656,-,-,6768,0.00
frigidrain,0,0.06,0.00,30,-,Java,90,8,0,0,0,0,6,64,0,925,-,-,24584,0.06
frp,0,0.00,0.00,15,-,C++,69,0,0,0,0,0,9,0,0,51136,-,-,2564,0.00
fudq,0,0.00,0.00,5,-,C++,104,0,0,0,0,0,9,0,0,17752,-,-,2536,0.00
fugusuki,0,0.05,0.00,5,-,C#,40,0,0,0,0,0,13,0,0,6144,-,-,11604,0.02
fuhuoyeyou,0,0.00,0.00,7,-,C++,100,0,0,0,0,0,12,0,0,33328,-,-,4944,0.00
fujiaozhu,0,0.00,0.00,12,-,C++,42,0,0,0,0,0,116,0,0,23296,-,-,2376,0.00
fullofwater,0,0.14,0.00,10,-,C++,92,0,0,0,0,0,3,0,0,66024,-,-,3764,0.14
fushar,0,4.81,0.00,18,-,C++,56,0,0,0,0,0,0,0,0,11104,-,-,2580,4.80
gahou,0,0.08,0.00,14,-,Java,85,0,0,0,0,0,0,64,0,2449,-,-,27568,0.07
gaooosss,0,0.00,0.00,16,-,C,61,0,0,0,0,0,1,0,0,8128,-,-,1436,0.00
gaoxiang36999,0,0.00,0.00,1,-,C++,68,0,0,0,0,0,0,8,0,25144,-,-,2644,0.00
gaoyb7,0,0.00,0.00,0,-,C++,36,0,0,0,0,0,0,0,0,17696,-,-,2704,0.00
gaurav708,0,0.00,0.00,8,-,C++,50,0,0,0,0,0,0,0,0,11272,-,-,2744,0.00
gauravanand25,0,1.20,0.00,1,-,C++,34,0,0,0,0,0,2,8,0,37336,-,-,34988,1.20
gbuenoandrade,0,0.57,0.00,9,-,C++,76,0,0,0,0,0,3,0,0,32168,-,-,2648,0.56
genkai,-,-,-,15,-,C++,85,-,0,-,-,-15,2,-,-,10608,-,Timeout,-,-
gepard211,-,-,-,9,-,C++,81,-,0,-,-,-15,0,-,-,10296,-,Timeout,-,-
gest,0,0.04,0.00,39,-,Java,172,0,0,0,0,1,7,64,0,5675,-,java,21460,0.04
gg1994,0,0.00,0.00,4,-,C++,51,0,0,0,0,0,1,0,0,11072,-,-,2532,0.00
ghazouani,0,0.00,0.00,4,-,C++,28,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1388,0.00
gingva,0,0.05,0.00,13,2.7,Python,43,0,0,0,0,0,2,8,0,2516,-,-,21440,0.04
giorgio,0,0.08,0.00,6,-,C++,70,0,0,0,0,0,0,0,0,10296,-,-,2572,0.08
gleiz,0,0.00,0.00,16,-,C++,98,0,0,0,0,0,0,0,0,10072,-,-,2744,0.00
globalpointer,0,0.15,0.00,5,-,C++,30,0,0,0,0,0,0,0,0,25656,-,-,2536,0.15
goabc123ab,0,0.00,0.00,1,-,C++,65,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1420,0.00
godeffroy,0,0.01,0.00,7,2.7,Python,21,8,0,0,0,0,8,0,0,1002,-,-,6636,0.00
gogakujin,0,0.02,0.00,6,2.7,Python,28,8,0,0,0,0,5,0,0,1469,-,-,8756,0.01
goldfinch,0,0.06,0.00,20,-,C#,84,0,0,0,0,0,0,8,0,4608,-,-,22404,0.06
gongy,0,0.00,0.00,1,-,C++,27,0,0,0,0,0,0,0,0,11048,-,-,2492,0.00
gotoloop,0,0.00,0.00,2,-,C++,42,0,0,0,0,0,0,0,0,35376,-,-,2404,0.00
grafdan,0,1.67,0.00,8,-,C++,75,0,0,0,0,0,2,0,0,30096,-,-,2512,1.67
grandvic,0,0.00,0.00,4,-,C++,41,0,0,0,0,0,1,0,0,17464,-,-,2608,0.00
graszka22,0,0.00,0.00,3,-,C++,52,0,0,0,0,0,0,0,0,10728,-,-,2672,0.00
graygrass,0,0.01,0.00,4,2.7,Python,80,8,0,0,0,0,1,0,0,2790,-,-,6764,0.00
gregorinio,0,0.00,0.00,2,-,C++,85,0,0,0,0,0,0,0,0,33344,-,-,2604,0.00
grikukan,0,0.00,0.00,2,-,C++,72,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1392,0.00
grzywacz,0,0.08,0.00,8,2.7,Python,30,0,0,0,0,0,1,0,0,1277,-,-,6792,0.08
guliashvili,-,-,-,43,-,C++,101,-,0,-,-,-15,41,-,-,41384,-,Timeout,-,-
gultai4ukr,0,0.00,0.00,7,-,C++,90,0,0,0,0,0,0,0,0,34856,-,-,2628,0.00
gustokashin,0,1.44,0.00,5,-,C++,74,0,0,0,0,0,0,0,0,39640,-,-,2636,1.43
gvaibhav21,0,0.00,0.00,2,-,C++,165,0,0,0,0,0,0,0,0,11376,-,-,2604,0.00
gyahun,0,0.01,0.00,6,2.7,Python,32,0,0,0,0,0,0,8,0,1825,-,-,7264,0.00
gym,0,0.00,0.00,4,-,C++,29,0,0,0,0,0,0,0,0,11400,-,-,2576,0.00
h00diny,0,0.00,0.00,9,-,C++,31,0,0,0,0,0,0,0,0,34432,-,-,2392,0.00
haku,0,4.26,0.00,8,-,C++,98,0,0,0,0,0,2,0,0,24480,-,-,2508,4.26
hanhan0912,0,0.00,0.00,8,-,C++,73,0,0,0,0,0,2,0,0,18176,-,-,2680,0.00
haolexiao,0,0.00,0.00,0,-,C++,47,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1432,0.00
harbinger,0,2.39,0.00,14,-,C++,119,0,0,0,0,0,10,0,0,26584,-,-,2500,2.39
harshil7924,0,0.00,0.00,1,-,C++,39,0,0,0,0,0,0,0,0,11040,-,-,2612,0.00
hasib,0,0.00,0.00,44,-,C++,120,0,0,0,0,0,11,0,0,10976,-,-,2716,0.00
hassan88,0,0.04,0.00,1,-,Java,55,0,0,0,0,1,0,64,0,2628,-,jav,21720,0.04
haxxpop,0,1.46,0.00,0,-,C++,58,0,0,0,0,0,0,0,0,8024,-,-,2272,1.46
hayassy,0,0.01,0.00,6,-,C++,83,0,0,0,0,0,3,0,0,42368,-,-,2500,0.00
hayborl,0,0.00,0.00,12,-,C++,55,0,0,0,0,0,0,0,0,10168,-,-,2460,0.00
hdarjus,-,-,-,6,-,C#,107,-,0,-,-,1,1,-,-,5120,-,: System.IO.FileNotFoundException,-,-
healther,-,-,-,17,2.7,Python,57,-,0,-,-,1,5,-,-,2265,-,File or Dir not found,-,-
heidaertu,0,0.00,0.00,21,-,C++,52,0,0,0,0,0,9,0,0,10184,-,-,2620,0.00
helena,0,0.01,0.00,3,3.5,Python,21,0,0,0,0,0,1,0,0,698,-,-,7648,0.00
henko,0,0.00,0.00,15,-,C++,146,0,0,0,0,0,1,0,0,71896,-,-,2640,0.00
hereicomewf,0,0.21,0.00,7,-,C++,70,0,0,0,0,0,1,0,0,57408,-,-,2664,0.20
heyihong,-,-,-,5,-,C++,44,-,0,-,-,-15,0,-,-,33464,-,Timeout,-,-
hhhhhhhhhhhhhhhhhhhhhh,0,1.91,0.00,4,-,C++,91,0,0,0,0,0,3,137320,0,21072,-,-,2708,1.90
hicdj,0,0.04,0.00,22,-,Java,60,0,0,0,0,0,1,64,0,2431,-,-,21444,0.04
hikaru,0,0.00,0.00,8,-,C++,62,0,0,0,0,0,0,0,0,22360,-,-,2628,0.00
himalayancoder,0,0.00,0.00,5,-,C++,38,0,0,0,0,0,1,0,0,10896,-,-,2628,0.00
himanshujaju,0,0.00,0.00,10,-,C++,81,0,0,0,0,134,0,0,0,27960,-,Unknown,2588,0.00
hjx1212,0,0.00,0.00,2,-,C++,23,0,0,0,0,0,0,0,0,10864,-,-,2496,0.00
hmichael,0,0.00,0.00,4,-,C++,46,0,0,0,0,0,0,0,0,25752,-,-,2652,0.00
homelesser,0,0.00,0.00,3,-,C++,85,0,0,0,0,0,0,0,0,10008,-,-,2608,0.00
homuler,0,0.00,0.00,3,-,C++,49,0,0,0,0,0,5,0,0,21680,-,-,2584,0.00
hongjun7,-,-,-,0,-,C++,54,-,0,-,-,-15,0,-,-,8912,-,Timeout,-,-
hooman,0,0.00,0.00,5,-,C++,64,0,1,0,0,127,5,0,0,-,Unknown error,Command not found,1396,0.00
hotpepsi,0,0.00,0.00,6,-,C++,54,0,0,0,0,0,2,0,0,19352,-,-,2472,0.00
hpp3,0,0.02,0.00,5,2.7,Python,24,8,0,0,0,0,0,0,0,1234,-,-,7000,0.01
hrishikesh123,-,-,-,0,-,C,83,-,1,-,-,-1,2,-,-,-,No such file or directory,-,-,-
hs484,0,0.04,0.00,13,-,Java,81,0,0,0,0,1,2,64,0,2876,-,java,21436,0.04
hta,-,-,-,0,-,C++,78,-,0,-,-,-15,1,-,-,10824,-,Timeout,-,-
huangxi,0,0.00,0.00,19,-,C++,79,0,0,0,0,134,2,0,0,35624,-,underflow error reading the file,2624,0.00
huicpc9999,0,0.00,0.00,2,-,C++,53,0,0,0,0,0,2,944,0,9920,-,-,2604,0.00
hujiafeng,0,0.00,0.00,7,-,C++,58,0,0,0,0,139,3,0,0,36496,-,Segmentation fault,2420,0.00
hz2003,0,0.04,0.00,4,-,Java,67,0,0,0,0,1,1,64,0,1934,-,java,21328,0.04
ia0,0,0.00,0.00,4, lm ,C,48,0,0,0,0,0,0,0,0,8440,-,-,1440,0.00
iakudryashov,0,0.00,0.00,21,-,C++,125,0,0,0,0,0,0,0,0,15664,-,-,2504,0.00
ibra,0,0.00,0.00,64,-,C++,438,0,1,0,0,127,1,0,0,-,Unknown error,Command not found,1388,0.00
icc,0,0.00,0.00,4,2.7,Python,37,8,0,0,0,0,2,0,0,1469,-,-,6732,0.00
icecode,0,0.00,0.00,8,-,C++,48,0,0,0,0,0,13,0,0,9656,-,-,2712,0.00
ilovekonoka,0,0.00,0.00,6,-,C++,67,0,0,0,0,0,1,0,0,56784,-,-,2496,0.00
int13h,0,0.04,0.00,70,-,Java,111,0,0,0,0,0,14,64,0,3044,-,-,21884,0.04
inuhir0shi,0,0.00,0.00,5,-,C++,55,0,0,0,0,0,2,0,0,34264,-,-,2472,0.00
iriszero,0,0.00,0.00,15,-,C++,40,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1424,0.00
isea,0,0.00,0.00,12,-,C++,76,0,0,0,0,0,7,8,0,10944,-,-,2520,0.00
ishwar,0,0.04,0.00,13,-,Java,77,0,0,0,0,1,3,64,0,3221,-,java,21408,0.04
ivannkf,0,0.00,0.00,3,-,C++,47,0,0,0,0,0,0,0,0,33088,-,-,2348,0.00
iwi,0,0.00,0.00,64,-,C++,176,0,0,0,0,0,3,0,0,14152,-,-,2540,0.00
izubr,0,0.01,0.00,5,2.7,Python,38,8,0,0,0,0,9,0,0,1764,-,-,6840,0.00
jDomantas,0,5.62,0.01,16,-,C#,81,0,0,0,0,0,2,8,0,5120,-,-,16784,5.60
jaedong,-,-,-,4,-,C++,49,-,0,-,-,-15,3,-,-,9944,-,Timeout,-,-
jakab922,0,0.01,0.00,7,2.7,Python,24,8,0,0,0,0,0,0,0,866,-,-,6668,0.00
jakobjjk,-,-,-,9,System.Numerics,C#,146,-,0,-,-,1,0,-,-,8704,: Unexpected symbol `)' ,: System.IO.FileNotFoundException,-,-
jamesjaya,0,0.00,0.00,3,-,C++,51,0,0,0,0,0,0,0,0,21480,-,-,2388,0.00
janq,0,0.30,0.00,9,-,C++,89,0,0,0,0,0,5,0,0,21992,-,-,2728,0.30
jasbir,0,0.00,0.00,4,-,C++,40,0,0,0,0,0,0,0,0,16208,-,-,2276,0.00
jasmes,0,0.00,0.00,15,-,C++,41,0,0,0,0,0,0,0,0,11248,-,-,2512,0.00
jaysukr,0,0.00,0.00,9,-,C++,26,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1392,0.00
jdc1515,-,-,-,18,2.7,Python,54,-,0,-,-,1,21,-,-,-,-,File or Dir not found,-,-
jdemeulenaere,0,0.00,0.00,7,2.7,Python,32,0,0,0,0,0,3,0,0,1322,-,-,6772,0.00
jdmetz,0,0.00,0.00,15,-,C++,96,0,0,0,0,0,4,0,0,52760,-,-,2468,0.00
jdoerrie,0,0.00,0.00,11,-,C++,51,0,0,0,0,0,2,0,0,25544,-,-,2572,0.00
jeffreyxiao,0,0.04,0.00,13,-,Java,72,0,0,0,0,1,2,64,0,2372,-,java,21644,0.04
jehad131,0,0.00,0.00,16,-,C++,82,0,0,0,0,0,2,0,0,36160,-,-,2616,0.00
jenkins,0,0.04,0.00,15,-,Java,82,0,0,0,0,1,2,64,0,2613,-,java,21484,0.03
jermenkoo,0,0.00,0.00,8,-,C++,46,0,0,0,0,0,0,0,0,8616,-,-,2744,0.00
jessoclarence,0,0.01,0.00,38,2.7,Python,74,0,0,0,0,0,33,0,0,3243,-,-,7680,0.00
jetoyrico,0,0.00,0.00,7,-,C++,108,0,0,0,0,134,0,0,0,31432,-,underflow error reading the file,2652,0.00
